--------------------
BDMEP - INMET
--------------------
Estação           : BOM JESUS DA LAPA - BA (OMM: 83288)
Latitude  (graus) : -13.26
Longitude (graus) : -43.41
Altitude  (metros): 439.96
Estação Operante
Inicio de operação: 01/11/1941
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Umidade Relativa Media;Velocidade do Vento Media;
83288;06/10/1998;1200;0;;23.6;;;;;
83288;07/10/1998;0000;;37.8;;10.9;12.6;36.25;2.333333;
83288;07/10/1998;1200;0;;22;;;;;
83288;08/10/1998;0000;;38.1;;10;12.2;29.25;0.6;
83288;08/10/1998;1200;0;;23.5;;;;;
83288;09/10/1998;0000;;38.4;;10.9;11.4;44.25;1.4;
83288;09/10/1998;1200;0;;23.8;;;;;
83288;10/10/1998;0000;;34.8;;7.9;10.9;54;1.5;
83288;10/10/1998;1200;7.2;;22.6;;;;;
83288;11/10/1998;0000;;35.2;;8.9;17.3;60;0.866667;
83288;11/10/1998;1200;0;;21;;;;;
83288;12/10/1998;0000;;31.7;;7.2;6.7;62.5;0.7;
83288;12/10/1998;1200;0;;22.6;;;;;
83288;13/10/1998;0000;;35.8;;6;6.3;46.5;1.3;
83288;13/10/1998;1200;0;;22.7;;;;;
83288;14/10/1998;0000;;37.2;;10.9;9;29;2.033333;
83288;14/10/1998;1200;0;;22.8;;;;;
83288;15/10/1998;0000;;37.4;;10.4;10;36;1.9;
83288;15/10/1998;1200;0;;21.8;;;;;
83288;16/10/1998;0000;;37.8;;9.4;11.8;36.75;1;
83288;16/10/1998;1200;0;;23.4;;;;;
83288;17/10/1998;0000;;38.4;;9.8;12;43.5;0.8;
83288;17/10/1998;1200;0;;23.8;;;;;
83288;18/10/1998;0000;;34.8;;7.8;10.8;52.25;0.933333;
83288;18/10/1998;1200;0;;22.8;;;;;
83288;19/10/1998;0000;;36.6;;6.4;8.4;64;3.6;
83288;19/10/1998;1200;0;;20.6;;;;;
83288;20/10/1998;0000;;27.9;;0;6.4;77.75;0.6;
83288;20/10/1998;1200;66.4;;20.8;;;;;
83288;21/10/1998;0000;;30.4;;0.4;5;56.75;2.766667;
83288;21/10/1998;1200;0.2;;21.6;;;;;
83288;22/10/1998;0000;;31.4;;5.4;7.4;53;1.733333;
83288;22/10/1998;1200;0;;20.6;;;;;
83288;23/10/1998;0000;;33.8;;7.9;7.8;50.75;2.3;
83288;23/10/1998;1200;0;;20.2;;;;;
83288;24/10/1998;0000;;35.9;;;9.4;36.75;0.6;
83288;24/10/1998;1200;0;;21.3;;;;;
83288;25/10/1998;0000;;36;;9.8;9.4;42.5;1.2;
83288;25/10/1998;1200;0;;21.6;;;;;
83288;26/10/1998;0000;;36.8;;11.2;10.5;33.5;1.733333;
83288;26/10/1998;1200;0;;22.2;;;;;
83288;27/10/1998;0000;;37.4;;11;11.7;31.25;1.266667;
83288;27/10/1998;1200;0;;24.5;;;;;
83288;28/10/1998;0000;;37.5;;11.4;10.8;32.5;0.7;
83288;28/10/1998;1200;0;;21.7;;;;;
83288;29/10/1998;0000;;38.6;;11.4;10;37.75;1.133333;
83288;29/10/1998;1200;0;;21.6;;;;;
83288;30/10/1998;0000;;36.8;;8.9;13.1;37;1.733333;
83288;30/10/1998;1200;0;;22.6;;;;;
83288;31/10/1998;0000;;30.6;;;8;51.25;0.6;
83288;31/10/1998;1200;0;;23.2;;;;;
83288;01/11/1998;0000;;34.8;;6.1;8.8;62;1.1;
83288;01/11/1998;1200;10.8;;21;;;;;
83288;02/11/1998;0000;;32;;4;5.2;89.75;2.4;
83288;02/11/1998;1200;7.8;;20.8;;;;;
83288;03/11/1998;0000;;28.6;;0.8;2.2;80.5;0.666667;
83288;03/11/1998;1200;34.1;;21;;;;;
83288;04/11/1998;0000;;29.4;;0.7;2.4;83.75;1.433333;
83288;04/11/1998;1200;1.4;;20.8;;;;;
83288;05/11/1998;0000;;27.2;;0.4;2;87.75;1.3;
83288;05/11/1998;1200;41;;20.4;;;;;
83288;06/11/1998;0000;;31.6;;3.9;1.2;81.5;1.766667;
83288;06/11/1998;1200;0.1;;21.6;;;;;
83288;07/11/1998;0000;;26.4;;;3.2;84;1.033333;
83288;07/11/1998;1200;5.8;;20.4;;;;;
83288;08/11/1998;0000;;28.8;;1.9;5.3;74.25;1.1;
83288;08/11/1998;1200;15.9;;20.8;;;;;
83288;09/11/1998;0000;;25.6;;0;1.5;88;1.7;
83288;09/11/1998;1200;0.3;;22.2;;;;;
83288;10/11/1998;0000;;29;;;1.5;83;1.1;
83288;10/11/1998;1200;8.9;;21.2;;;;;
83288;11/11/1998;0000;;26.6;;0;1.9;84;1.2;
83288;11/11/1998;1200;1.6;;20.8;;;;;
83288;12/11/1998;0000;;32.1;;1.8;3.1;76.25;0.866667;
83288;12/11/1998;1200;0;;21.6;;;;;
83288;13/11/1998;0000;;31.6;;7.5;3.2;80;1.433333;
83288;13/11/1998;1200;29;;21;;;;;
83288;14/11/1998;0000;;31.2;;2.3;2.8;79.25;1.266667;
83288;14/11/1998;1200;0.5;;22.2;;;;;
83288;15/11/1998;0000;;28;;1.7;3.1;86.25;1.233333;
83288;15/11/1998;1200;11.1;;20.8;;;;;
83288;16/11/1998;0000;;27.1;;;1.2;83.75;0.866667;
83288;16/11/1998;1200;16;;20;;;;;
83288;17/11/1998;0000;;31;;9.2;1.5;76.25;1.2;
83288;17/11/1998;1200;0.2;;19.8;;;;;
83288;18/11/1998;0000;;33.4;;11.3;3.3;62.75;1.066667;
83288;18/11/1998;1200;0.3;;20.4;;;;;
83288;19/11/1998;0000;;33.2;;;5;64.75;1.2;
83288;19/11/1998;1200;0;;22.2;;;;;
83288;20/11/1998;0000;;31.2;;;5.2;79.75;1.966667;
83288;20/11/1998;1200;0;;21.6;;;;;
83288;21/11/1998;0000;;32;;6.2;3;77.25;1.533333;
83288;21/11/1998;1200;0.6;;21.8;;;;;
83288;22/11/1998;0000;;26.2;;0;2.8;90;0.933333;
83288;22/11/1998;1200;3.3;;21.4;;;;;
83288;23/11/1998;0000;;30.4;;7.3;1.4;77.25;0.6;
83288;23/11/1998;1200;1;;19.4;;;;;
83288;24/11/1998;0000;;27.8;;2.8;2.6;89;0.366667;
83288;24/11/1998;1200;19.8;;18.6;;;;;
83288;25/11/1998;0000;;27.3;;1.6;1.6;93.5;1.3;
83288;25/11/1998;1200;1.3;;20.4;;;;;
83288;26/11/1998;0000;;30.6;;4.4;1.6;81;0.866667;
83288;26/11/1998;1200;22.6;;19.8;;;;;
83288;27/11/1998;0000;;33.2;;11.5;1.4;65.75;1.3;
83288;27/11/1998;1200;0;;20.2;;;;;
83288;28/11/1998;0000;;32.8;;10.9;4.1;69;0.7;
83288;28/11/1998;1200;0;;22.4;;;;;
83288;29/11/1998;0000;;28.6;;1;3.8;77.75;0.5;
83288;29/11/1998;1200;16.2;;21.4;;;;;
83288;30/11/1998;0000;;29.4;;5.3;1.7;81.75;0;
83288;30/11/1998;1200;1;;20;;;;;
83288;01/12/1998;0000;;26;;1.1;2;93;1.833333;
83288;01/12/1998;1200;50.1;;20.6;;;;;
83288;02/12/1998;0000;;30.8;;7.9;2.7;76.75;1.033333;
83288;02/12/1998;1200;12.2;;20.6;;;;;
83288;03/12/1998;0000;;27;;2.5;2.8;88.25;1.5;
83288;03/12/1998;1200;54.2;;20.6;;;;;
83288;04/12/1998;0000;;30.4;;4.2;1.1;79;0.5;
83288;04/12/1998;1200;2.2;;21.3;;;;;
83288;05/12/1998;0000;;30;;2.9;2.4;83.75;1.633333;
83288;05/12/1998;1200;0;;22.6;;;;;
83288;06/12/1998;0000;;32.7;;8.1;4.4;73;2.8;
83288;06/12/1998;1200;0.8;;20.6;;;;;
83288;07/12/1998;0000;;31.2;;5.5;3.4;78.5;0.5;
83288;07/12/1998;1200;0;;19.6;;;;;
83288;08/12/1998;0000;;29.6;;1.9;2.6;80.25;0.766667;
83288;08/12/1998;1200;6.9;;19.8;;;;;
83288;09/12/1998;0000;;32.6;;9.8;3.2;69;1.5;
83288;09/12/1998;1200;0;;20.8;;;;;
83288;10/12/1998;0000;;31.7;;10;3.6;78.75;0.6;
83288;10/12/1998;1200;0;;21.8;;;;;
83288;11/12/1998;0000;;33;;11.9;4.8;61.5;0.9;
83288;11/12/1998;1200;0;;20;;;;;
83288;12/12/1998;0000;;28.6;;;5.2;67.5;1.6;
83288;12/12/1998;1200;0;;20.4;;;;;
83288;13/12/1998;0000;;33.4;;11.9;4.8;56.25;0.5;
83288;13/12/1998;1200;0;;21.8;;;;;
83288;14/12/1998;0000;;34.2;;11;6;59;0.9;
83288;14/12/1998;1200;0;;21.2;;;;;
83288;15/12/1998;0000;;31.8;;;6.2;68;1.533333;
83288;15/12/1998;1200;0;;20.4;;;;;
83288;16/12/1998;0000;;33.2;;9.4;3.9;72;1.6;
83288;16/12/1998;1200;0;;21.4;;;;;
83288;17/12/1998;0000;;27.6;;4.7;3.2;82.5;1.633333;
83288;17/12/1998;1200;80.6;;20;;;;;
83288;18/12/1998;0000;;30;;6.3;2.2;80.75;2.6;
83288;18/12/1998;1200;0;;21.6;;;;;
83288;19/12/1998;0000;;30.2;;;4.4;92.5;0.5;
83288;19/12/1998;1200;37.8;;19.2;;;;;
83288;20/12/1998;0000;;29.8;;7;11.1;77;0.6;
83288;20/12/1998;1200;0.2;;21.2;;;;;
83288;21/12/1998;0000;;30.2;;7.3;2.5;84.5;3.7;
83288;21/12/1998;1200;0.2;;19.4;;;;;
83288;22/12/1998;0000;;30.8;;9.5;2.4;73.75;0.533333;
83288;22/12/1998;1200;0.7;;20.3;;;;;
83288;23/12/1998;0000;;31.8;;9.5;3.1;73.5;1.066667;
83288;23/12/1998;1200;0;;21.3;;;;;
83288;24/12/1998;0000;;32.4;;11.4;3.5;64.25;1.6;
83288;24/12/1998;1200;23.4;;20;;;;;
83288;25/12/1998;0000;;31.3;;8.8;5.2;62.75;0.6;
83288;25/12/1998;1200;0;;20.3;;;;;
83288;26/12/1998;0000;;31.2;;12;5.2;62.75;1.4;
83288;26/12/1998;1200;0;;19.6;;;;;
83288;27/12/1998;0000;;30.6;;10.6;5.2;68.5;2.066667;
83288;27/12/1998;1200;0;;19.8;;;;;
83288;28/12/1998;0000;;32.4;;10.8;4;63;0.633333;
83288;28/12/1998;1200;0;;19.3;;;;;
83288;29/12/1998;0000;;33.2;;11.1;4.6;62.5;1.2;
83288;29/12/1998;1200;0;;20.4;;;;;
83288;30/12/1998;0000;;32.6;;7.9;5;77.75;3.2;
83288;30/12/1998;1200;0;;21.8;;;;;
83288;31/12/1998;0000;;33;;;3.4;71;1.433333;
83288;31/12/1998;1200;1;;21.5;;;;;
83288;01/01/1999;0000;;32.2;;10.3;3;69.75;1.2;
83288;01/01/1999;1200;5.4;;20.6;;;;;
83288;02/01/1999;0000;;33.4;;11.5;3.6;60.5;0.5;
83288;02/01/1999;1200;0;;22.6;;;;;
83288;03/01/1999;0000;;30.4;;2.4;4.7;78.5;0.7;
83288;03/01/1999;1200;0.3;;22.8;;;;;
83288;04/01/1999;0000;;30;;3.8;2.9;81.25;0.966667;
83288;04/01/1999;1200;16.8;;19.8;;;;;
83288;05/01/1999;0000;;32.2;;7;2.4;75.75;1.066667;
83288;05/01/1999;1200;0;;22.4;;;;;
83288;06/01/1999;0000;;29.4;;1.6;3;79;0.5;
83288;06/01/1999;1200;0;;20.7;;;;;
83288;07/01/1999;0000;;32.6;;;2;75;0.866667;
83288;07/01/1999;1200;0;;22.4;;;;;
83288;08/01/1999;0000;;32;;11.3;4;65.25;1.733333;
83288;08/01/1999;1200;15.6;;19.8;;;;;
83288;09/01/1999;0000;;31.1;;7.9;4;61.25;0.866667;
83288;09/01/1999;1200;0;;19.6;;;;;
83288;10/01/1999;0000;;28.4;;2.3;4.5;81.25;0.766667;
83288;10/01/1999;1200;0;;19.9;;;;;
83288;11/01/1999;0000;;27.6;;1.4;5.5;82.75;1.8;
83288;11/01/1999;1200;0;;22.4;;;;;
83288;12/01/1999;0000;;33.6;;2.9;1.2;87.25;0.966667;
83288;12/01/1999;1200;8.3;;22.2;;;;;
83288;13/01/1999;0000;;29.5;;6.6;1.8;83.5;1.266667;
83288;13/01/1999;1200;6;;21.6;;;;;
83288;14/01/1999;0000;;30.6;;9.5;2.2;74;1.866667;
83288;14/01/1999;1200;5.4;;21.5;;;;;
83288;15/01/1999;0000;;31.6;;8.8;3;70.75;0.6;
83288;15/01/1999;1200;0;;22.3;;;;;
83288;16/01/1999;0000;;33.8;;11.8;4;64.5;0.733333;
83288;16/01/1999;1200;0;;22;;;;;
83288;17/01/1999;0000;;33.8;;12;5.6;62.25;1.5;
83288;17/01/1999;1200;0;;20.6;;;;;
83288;18/01/1999;0000;;33.5;;11.7;2.6;51.75;0.866667;
83288;18/01/1999;1200;0;;20.3;;;;;
83288;19/01/1999;0000;;34.6;;11.8;7.8;60.25;1.4;
83288;19/01/1999;1200;0;;21.6;;;;;
83288;20/01/1999;0000;;33.6;;11.9;8.1;60;1.666667;
83288;20/01/1999;1200;0;;21.6;;;;;
83288;21/01/1999;0000;;34.6;;11.9;7.1;55.25;1.766667;
83288;21/01/1999;1200;0;;21.8;;;;;
83288;22/01/1999;0000;;32.6;;7;9;66;1.333333;
83288;22/01/1999;1200;0;;21;;;;;
83288;23/01/1999;0000;;34.6;;;6.2;54.25;0.533333;
83288;23/01/1999;1200;0;;20.6;;;;;
83288;24/01/1999;0000;;34.2;;11.5;8.6;54.75;0.866667;
83288;24/01/1999;1200;0;;20.4;;;;;
83288;25/01/1999;0000;;35.4;;11.7;5.4;53.5;0.933333;
83288;25/01/1999;1200;0;;22;;;;;
83288;26/01/1999;0000;;34.2;;11.8;8;54.25;1.266667;
83288;26/01/1999;1200;0;;21.8;;;;;
83288;27/01/1999;0000;;35.4;;10.9;8.6;50.25;0.5;
83288;27/01/1999;1200;0;;21.4;;;;;
83288;28/01/1999;0000;;35.2;;10.2;4;60.75;1.3;
83288;28/01/1999;1200;0;;22.6;;;;;
83288;29/01/1999;0000;;31;;4.1;6;78;1.1;
83288;29/01/1999;1200;17;;20.8;;;;;
83288;30/01/1999;0000;;33.4;;10.6;3.2;64.75;0.5;
83288;30/01/1999;1200;0;;22.1;;;;;
83288;31/01/1999;0000;;33.5;;9.7;4.6;65;1.133333;
83288;31/01/1999;1200;0;;21.4;;;;;
83288;01/02/1999;0000;;33.6;;11.6;5.2;53;0.866667;
83288;01/02/1999;1200;0;;21.6;;;;;
83288;02/02/1999;0000;;34.2;;10.9;6.2;61.75;1.433333;
83288;02/02/1999;1200;0;;20.6;;;;;
83288;03/02/1999;0000;;30.5;;3.1;5.4;79.25;0.6;
83288;03/02/1999;1200;62.1;;21.2;;;;;
83288;04/02/1999;0000;;31.8;;11.4;2.6;62.25;1.3;
83288;04/02/1999;1200;1.8;;21.4;;;;;
83288;05/02/1999;0000;;33.2;;11.3;5.2;61;1.3;
83288;05/02/1999;1200;0;;21.6;;;;;
83288;06/02/1999;0000;;33.6;;10.6;5.5;64.25;2.166667;
83288;06/02/1999;1200;0;;21;;;;;
83288;07/02/1999;0000;;32.4;;9.6;5.2;61.75;0.6;
83288;07/02/1999;1200;2.4;;21.7;;;;;
83288;08/02/1999;0000;;33.9;;9.7;4.9;73;1.633333;
83288;08/02/1999;1200;0;;22.2;;;;;
83288;09/02/1999;0000;;34.6;;11.5;10.9;53.25;1.1;
83288;09/02/1999;1200;0;;21.6;;;;;
83288;10/02/1999;0000;;35.8;;11.8;6.5;54.25;1.733333;
83288;10/02/1999;1200;0;;21.6;;;;;
83288;11/02/1999;0000;;36.3;;10.5;7.2;48.5;0.6;
83288;11/02/1999;1200;0;;22.4;;;;;
83288;12/02/1999;0000;;37;;10.1;6.7;55;1.733333;
83288;12/02/1999;1200;0;;22.2;;;;;
83288;13/02/1999;0000;;35;;11.6;6.9;48.25;1.733333;
83288;13/02/1999;1200;0;;22.4;;;;;
83288;14/02/1999;0000;;34.2;;5.6;8.2;75.75;1.8;
83288;14/02/1999;1200;0;;23.4;;;;;
83288;15/02/1999;0000;;35.4;;10.2;4.6;49;0.966667;
83288;15/02/1999;1200;0;;21.7;;;;;
83288;16/02/1999;0000;;36;;11.6;9;51.25;1.5;
83288;16/02/1999;1200;0;;20.8;;;;;
83288;17/02/1999;0000;;35.6;;11.4;9.6;57.5;1.233333;
83288;17/02/1999;1200;0;;20.8;;;;;
83288;18/02/1999;0000;;35.8;;11.7;9;56.25;2;
83288;18/02/1999;1200;0;;21.3;;;;;
83288;19/02/1999;0000;;31.6;;4.7;6.8;70.25;0.7;
83288;19/02/1999;1200;0.2;;21.4;;;;;
83288;20/02/1999;0000;;33.8;;;4.2;74.5;0.8;
83288;20/02/1999;1200;0.8;;21.8;;;;;
83288;21/02/1999;0000;;33.6;;6.3;4.2;72.75;2.533333;
83288;21/02/1999;1200;0;;22.4;;;;;
83288;22/02/1999;0000;;31.6;;5;3.8;80.25;2.233333;
83288;22/02/1999;1200;0.4;;17;;;;;
83288;23/02/1999;0000;;31.4;;3.2;3.6;78.5;0.6;
83288;23/02/1999;1200;0.2;;21.9;;;;;
83288;24/02/1999;0000;;29;;;3;85;0.266667;
83288;24/02/1999;1200;52;;20.4;;;;;
83288;25/02/1999;0000;;26.5;;1.3;1.9;91.5;1.033333;
83288;25/02/1999;1200;38.2;;20.4;;;;;
83288;26/02/1999;0000;;28.5;;3.1;1;88.75;2.066667;
83288;26/02/1999;1200;10.5;;21;;;;;
83288;27/02/1999;0000;;30.8;;3.9;0.8;82.25;0.6;
83288;27/02/1999;1200;9.7;;21.7;;;;;
83288;28/02/1999;0000;;28.4;;0.5;2.3;84.5;1.433333;
83288;28/02/1999;1200;4.2;;21.8;;;;;
83288;01/03/1999;0000;;26;;1.7;1.4;89.25;0.866667;
83288;01/03/1999;1200;28.2;;21;;;;;
83288;02/03/1999;0000;;28.4;;2.1;1.3;85.75;0.666667;
83288;02/03/1999;1200;25.1;;19.4;;;;;
83288;03/03/1999;0000;;28.4;;1.3;1.5;88.5;0.5;
83288;03/03/1999;1200;0.2;;19.3;;;;;
83288;04/03/1999;0000;;28.2;;1.8;1.3;94.5;1.133333;
83288;04/03/1999;1200;17.9;;20.6;;;;;
83288;05/03/1999;0000;;29.4;;5.3;1.2;85;1.8;
83288;05/03/1999;1200;9.4;;20.9;;;;;
83288;06/03/1999;0000;;29.6;;;2.3;84.75;1.433333;
83288;06/03/1999;1200;0;;21.6;;;;;
83288;07/03/1999;0000;;28.9;;3.7;1.8;84.75;0.866667;
83288;07/03/1999;1200;45.6;;21.1;;;;;
83288;08/03/1999;0000;;32.2;;10.6;2;68;1.233333;
83288;08/03/1999;1200;0;;20.6;;;;;
83288;09/03/1999;0000;;32.2;;9.2;5.4;70.5;1.533333;
83288;09/03/1999;1200;0;;21;;;;;
83288;10/03/1999;0000;;33;;11;3.4;70.75;0.266667;
83288;10/03/1999;1200;4.8;;20.4;;;;;
83288;11/03/1999;0000;;33.2;;10;4.6;62.5;0.6;
83288;11/03/1999;1200;0;;20.7;;;;;
83288;12/03/1999;0000;;33.6;;1.1;4.7;63.75;0.666667;
83288;12/03/1999;1200;0;;21.6;;;;;
83288;13/03/1999;0000;;33.4;;10.6;4.1;66;0.5;
83288;13/03/1999;1200;0;;21.7;;;;;
83288;14/03/1999;0000;;28.4;;1.4;1.2;87.25;1.1;
83288;14/03/1999;1200;8.8;;22.4;;;;;
83288;15/03/1999;0000;;30;;2.7;1.1;87;0.866667;
83288;15/03/1999;1200;3.5;;22.5;;;;;
83288;16/03/1999;0000;;30.4;;;1.7;77;0.766667;
83288;16/03/1999;1200;0;;21.4;;;;;
83288;17/03/1999;0000;;30.6;;7.4;3.5;77.5;1.4;
83288;17/03/1999;1200;0;;22.2;;;;;
83288;18/03/1999;0000;;31;;9.5;4.2;71.25;1;
83288;18/03/1999;1200;0;;22.4;;;;;
83288;19/03/1999;0000;;30.8;;9.9;3.7;68.75;0.6;
83288;19/03/1999;1200;1;;21.1;;;;;
83288;20/03/1999;0000;;30.8;;;4.6;73.25;1.133333;
83288;20/03/1999;1200;0;;19.8;;;;;
83288;21/03/1999;0000;;30.4;;5;3.9;79.25;1.766667;
83288;21/03/1999;1200;0;;21;;;;;
83288;22/03/1999;0000;;31.4;;9.4;4.5;66.25;1.7;
83288;22/03/1999;1200;5.4;;21;;;;;
83288;23/03/1999;0000;;32.1;;10.3;2.4;60.5;0.966667;
83288;23/03/1999;1200;0;;20.2;;;;;
83288;24/03/1999;0000;;31.4;;10.4;6;64.5;1.066667;
83288;24/03/1999;1200;0;;21;;;;;
83288;25/03/1999;0000;;32.6;;11.1;5.4;63;0.8;
83288;25/03/1999;1200;0;;19.6;;;;;
83288;26/03/1999;0000;;33.4;;11.1;4.9;63;1.766667;
83288;26/03/1999;1200;0;;21.8;;;;;
83288;27/03/1999;0000;;32.2;;10.2;5.1;62;0.533333;
83288;27/03/1999;1200;0;;22.1;;;;;
83288;28/03/1999;0000;;33.7;;11;5;61;0.966667;
83288;28/03/1999;1200;0;;20.6;;;;;
83288;29/03/1999;0000;;33.4;;10.9;5.2;55.25;0.833333;
83288;29/03/1999;1200;0;;18;;;;;
83288;30/03/1999;0000;;33.6;;10.8;5;56;1.2;
83288;30/03/1999;1200;0;;22.2;;;;;
83288;31/03/1999;0000;;32.8;;11;7.6;59.75;0.6;
83288;31/03/1999;1200;0;;19.3;;;;;
83288;01/04/1999;0000;;30.8;;10.6;6.4;63.75;1.333333;
83288;01/04/1999;1200;0;;19.8;;;;;
83288;02/04/1999;0000;;29.8;;8.7;6.5;67.25;2.366667;
83288;02/04/1999;1200;0;;20.4;;;;;
83288;03/04/1999;0000;;31.2;;10.8;4.9;67.25;1.5;
83288;03/04/1999;1200;0;;19.6;;;;;
83288;04/04/1999;0000;;32.8;;10.9;6.8;59.5;0.966667;
83288;04/04/1999;1200;0;;18.6;;;;;
83288;05/04/1999;0000;;32.8;;11;7.9;60.25;2.7;
83288;05/04/1999;1200;0;;20.4;;;;;
83288;06/04/1999;0000;;33.8;;10.5;6.5;59.5;0.766667;
83288;06/04/1999;1200;0;;21;;;;;
83288;07/04/1999;0000;;33.8;;10.9;8;58.5;1.9;
83288;07/04/1999;1200;0;;19.3;;;;;
83288;08/04/1999;0000;;32.8;;8.1;4.2;61;0.6;
83288;08/04/1999;1200;0;;20.1;;;;;
83288;09/04/1999;0000;;33.2;;10.9;5.4;61;1.4;
83288;09/04/1999;1200;0;;19.8;;;;;
83288;10/04/1999;0000;;31.4;;9.1;7.8;62;0.7;
83288;10/04/1999;1200;0;;21.2;;;;;
83288;11/04/1999;0000;;29.6;;5.8;8.2;63.75;2.433333;
83288;11/04/1999;1200;0;;22.8;;;;;
83288;12/04/1999;0000;;30.8;;6.9;6;69.75;2.2;
83288;12/04/1999;1200;0;;21.4;;;;;
83288;13/04/1999;0000;;32.4;;;5.5;62.5;0.966667;
83288;13/04/1999;1200;0;;19.8;;;;;
83288;14/04/1999;0000;;34.6;;10.5;5.4;59.75;1;
83288;14/04/1999;1200;0;;21;;;;;
83288;15/04/1999;0000;;34.8;;9.8;5.3;58.5;1.733333;
83288;15/04/1999;1200;0;;23;;;;;
83288;16/04/1999;0000;;34.4;;10.4;6.6;58;0.6;
83288;16/04/1999;1200;0;;21.2;;;;;
83288;17/04/1999;0000;;33.8;;7.2;5.8;68;1.1;
83288;17/04/1999;1200;0;;23;;;;;
83288;18/04/1999;0000;;34.8;;9.9;5.1;63.5;1.833333;
83288;18/04/1999;1200;0;;21;;;;;
83288;19/04/1999;0000;;31.2;;7.6;5.3;66.5;1.866667;
83288;19/04/1999;1200;17.6;;23.6;;;;;
83288;20/04/1999;0000;;33.2;;9.5;4.7;56.75;0.6;
83288;20/04/1999;1200;0;;21.2;;;;;
83288;21/04/1999;0000;;32.8;;;6.4;68.5;0.833333;
83288;21/04/1999;1200;0;;20.8;;;;;
83288;22/04/1999;0000;;33;;10.8;4.7;52.5;1.533333;
83288;22/04/1999;1200;0;;20.8;;;;;
83288;23/04/1999;0000;;32;;9.8;7.9;60.5;1.3;
83288;23/04/1999;1200;0;;18.4;;;;;
83288;24/04/1999;0000;;32.9;;10.5;8.7;58;1.166667;
83288;24/04/1999;1200;0;;20.3;;;;;
83288;25/04/1999;0000;;31.6;;10.5;4.3;67.75;1.766667;
83288;25/04/1999;1200;0;;20;;;;;
83288;26/04/1999;0000;;32.6;;10.5;5.9;60.25;1.666667;
83288;26/04/1999;1200;0;;17;;;;;
83288;27/04/1999;0000;;32.2;;10.2;6.6;57.25;1.533333;
83288;27/04/1999;1200;0;;19.6;;;;;
83288;28/04/1999;0000;;30.2;;7.2;6;59.5;0.7;
83288;28/04/1999;1200;0;;16.7;;;;;
83288;29/04/1999;0000;;31.6;;6.6;6;55.75;1.866667;
83288;29/04/1999;1200;0;;20.6;;;;;
83288;30/04/1999;0000;;32.8;;8.6;7.8;57.75;1.433333;
83288;30/04/1999;1200;0;;19.2;;;;;
83288;01/05/1999;0000;;33.2;;9.9;7;57.25;1.233333;
83288;01/05/1999;1200;0;;20.3;;;;;
83288;02/05/1999;0000;;32.4;;10.1;7.4;55.5;0.5;
83288;02/05/1999;1200;0;;20.3;;;;;
83288;03/05/1999;0000;;30;;5.9;7.2;60.5;1.6;
83288;03/05/1999;1200;0;;22.6;;;;;
83288;04/05/1999;0000;;31;;6.6;5.2;53.5;2.033333;
83288;04/05/1999;1200;0;;20.6;;;;;
83288;05/05/1999;0000;;32.6;;8;7.3;51.75;1.833333;
83288;05/05/1999;1200;0;;22.2;;;;;
83288;06/05/1999;0000;;33.3;;8.1;6.5;54;0.5;
83288;06/05/1999;1200;0;;20.2;;;;;
83288;07/05/1999;0000;;34.8;;;5.5;50.75;1.133333;
83288;07/05/1999;1200;0;;20.4;;;;;
83288;08/05/1999;0000;;34.8;;8.6;6.4;57;1.266667;
83288;08/05/1999;1200;0;;21.6;;;;;
83288;09/05/1999;0000;;32.4;;6.7;5.7;59.25;1.3;
83288;09/05/1999;1200;0;;21.8;;;;;
83288;10/05/1999;0000;;30.6;;4.5;7.4;60.5;1.066667;
83288;10/05/1999;1200;0;;22.2;;;;;
83288;11/05/1999;0000;;32.2;;10.3;6.6;57.25;1.3;
83288;11/05/1999;1200;0;;20.8;;;;;
83288;12/05/1999;0000;;33;;;6.2;56.5;1.2;
83288;12/05/1999;1200;0;;19.6;;;;;
83288;13/05/1999;0000;;33;;3.8;6.5;57.5;1.2;
83288;13/05/1999;1200;0;;22.2;;;;;
83288;14/05/1999;0000;;32.8;;2.9;4.9;68.5;0.6;
83288;14/05/1999;1200;0;;22.2;;;;;
83288;15/05/1999;0000;;28;;6.3;4.3;64;1.5;
83288;15/05/1999;1200;0;;19;;;;;
83288;16/05/1999;0000;;30.2;;10.1;6.7;56;2.166667;
83288;16/05/1999;1200;0;;15.8;;;;;
83288;17/05/1999;0000;;31.6;;9.7;8.6;52.5;2.033333;
83288;17/05/1999;1200;0;;19;;;;;
83288;18/05/1999;0000;;32.4;;10.1;6.4;46.25;1.066667;
83288;18/05/1999;1200;0;;17.6;;;;;
83288;19/05/1999;0000;;33.6;;10.3;8.8;49.75;1.2;
83288;19/05/1999;1200;0;;18;;;;;
83288;20/05/1999;0000;;32.3;;7.3;8.6;61;0.5;
83288;20/05/1999;1200;0;;19.4;;;;;
83288;21/05/1999;0000;;32.8;;9.2;7.6;49.25;1.766667;
83288;21/05/1999;1200;0;;18.8;;;;;
