--------------------
BDMEP - INMET
--------------------
Estação           : BARREIRAS - BA (OMM: 83236)
Latitude  (graus) : -12.15
Longitude (graus) : -45
Altitude  (metros): 439.29
Estação Operante
Inicio de operação: 01/01/1924
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83236;10/04/1961;1200;0;;22;;;;;;
83236;11/04/1961;0000;;32.2;;;1.7;24.98;76.5;1.333333;
83236;11/04/1961;1200;13.4;;20.7;;;;;;
83236;12/04/1961;0000;;32.8;;;2.6;24.28;75;1.666667;
83236;12/04/1961;1200;0;;19.4;;;;;;
83236;13/04/1961;0000;;32.8;;;2.9;24.1;72.5;1.333333;
83236;13/04/1961;1200;0;;17.3;;;;;;
83236;14/04/1961;0000;;34.7;;;3.2;24.72;70.25;1.333333;
83236;14/04/1961;1200;0;;18.1;;;;;;
83236;15/04/1961;0000;;32;;;3.5;24.46;87.25;2;
83236;15/04/1961;1200;0;;18.5;;;;;;
83236;16/04/1961;0000;;31.8;;;2.1;24.02;73.5;2;
83236;16/04/1961;1200;3;;20.2;;;;;;
83236;17/04/1961;0000;;32.4;;;3.8;23.5;71.25;1.666667;
83236;17/04/1961;1200;0;;17.1;;;;;;
83236;18/04/1961;0000;;34.2;;;4;24.74;69.25;2;
83236;18/04/1961;1200;0;;18.5;;;;;;
83236;19/04/1961;0000;;35.4;;;3.4;24.44;64.75;1;
83236;19/04/1961;1200;0;;16.8;;;;;;
83236;20/04/1961;0000;;35.2;;;5.4;25.24;65;2;
83236;20/04/1961;1200;0;;16.1;;;;;;
83236;21/04/1961;0000;;32.4;;6.4;4.1;25.2;80.5;1.333333;
83236;21/04/1961;1200;0;;19;;;;;;
83236;22/04/1961;0000;;32.7;;6.1;2.7;25.02;73;1;
83236;22/04/1961;1200;3.3;;19.9;;;;;;
83236;23/04/1961;0000;;33.8;;8.8;2.8;25.44;68.5;1.666667;
83236;23/04/1961;1200;0;;20.6;;;;;;
83236;24/04/1961;0000;;33.3;;8.1;4.2;24.84;67.5;1.333333;
83236;24/04/1961;1200;0;;18.7;;;;;;
83236;25/04/1961;0000;;34.6;;8.7;3.1;25.92;66.75;1.666667;
83236;25/04/1961;1200;0;;19.4;;;;;;
83236;26/04/1961;0000;;34;;9.5;4;27;65.5;1.333333;
83236;26/04/1961;1200;0.1;;22;;;;;;
83236;27/04/1961;0000;;33.7;;6.3;3.2;25.4;80.25;2;
83236;27/04/1961;1200;0;;19.6;;;;;;
83236;28/04/1961;0000;;32;;4.6;2.2;25.22;83;2;
83236;28/04/1961;1200;1.6;;21.8;;;;;;
83236;29/04/1961;0000;;31.9;;8.1;2.3;24.7;75.75;1.333333;
83236;29/04/1961;1200;2.8;;20.5;;;;;;
83236;30/04/1961;0000;;31.4;;4.9;2.7;24.78;78.5;1;
83236;30/04/1961;1200;0.3;;22.3;;;;;;
83236;01/05/1961;0000;;32.4;;6.2;2.6;24.9;78.5;1.333333;
83236;01/05/1961;1200;7;;21.1;;;;;;
83236;02/05/1961;0000;;32.4;;7.2;2.1;24.7;77.5;1.333333;
83236;02/05/1961;1200;8.1;;20.1;;;;;;
83236;03/05/1961;0000;;33.8;;9.3;2.6;25.54;74.25;1.333333;
83236;03/05/1961;1200;0;;20.2;;;;;;
83236;04/05/1961;0000;;33.4;;6.7;2.9;23.9;72.5;1.333333;
83236;04/05/1961;1200;0;;18.2;;;;;;
83236;05/05/1961;0000;;35;;9.8;3.4;25.3;68.75;1.666667;
83236;05/05/1961;1200;0;;19.6;;;;;;
83236;06/05/1961;0000;;34.2;;7.6;3.9;25.26;73.25;1;
83236;06/05/1961;1200;0;;19.3;;;;;;
83236;07/05/1961;0000;;34.3;;9.9;3.1;25.12;73.5;1;
83236;07/05/1961;1200;0;;19.8;;;;;;
83236;08/05/1961;0000;;34.9;;8.8;3.5;25.7;64.75;1.666667;
83236;08/05/1961;1200;0;;20.2;;;;;;
83236;09/05/1961;0000;;34.7;;9.1;3.9;24.78;62;1.666667;
83236;09/05/1961;1200;0;;17.1;;;;;;
83236;10/05/1961;0000;;34.5;;9.9;4.2;24.22;62;2;
83236;10/05/1961;1200;0;;16.5;;;;;;
83236;11/05/1961;0000;;33.3;;9.6;5.5;23.88;62.75;1.666667;
83236;11/05/1961;1200;0;;17.1;;;;;;
83236;12/05/1961;0000;;33.4;;10.2;6.6;23.24;63.75;1.333333;
83236;12/05/1961;1200;0;;16.2;;;;;;
83236;13/05/1961;0000;;32.7;;10.2;2.6;23.32;61.75;1.333333;
83236;13/05/1961;1200;0;;18.5;;;;;;
83236;14/05/1961;0000;;33.3;;9.5;4.5;23.24;67;2;
83236;14/05/1961;1200;0;;15.6;;;;;;
83236;15/05/1961;0000;;32.6;;8.5;4.8;25;63;3.333333;
83236;15/05/1961;1200;0;;18.2;;;;;;
83236;16/05/1961;0000;;33.2;;9.7;5.3;25.34;60.75;2.333333;
83236;16/05/1961;1200;0;;21.3;;;;;;
83236;17/05/1961;0000;;33.3;;8.7;4.6;23.5;63;1.333333;
83236;17/05/1961;1200;0;;16.5;;;;;;
83236;18/05/1961;0000;;33.4;;9.9;3.5;23.08;62.75;1.333333;
83236;18/05/1961;1200;0;;15.5;;;;;;
83236;19/05/1961;0000;;34.5;;9.1;4.2;23.32;60.25;1.666667;
83236;19/05/1961;1200;0;;14.6;;;;;;
83236;20/05/1961;0000;;35.9;;9.7;4.6;23.64;57.25;2.333333;
83236;20/05/1961;1200;0;;15;;;;;;
83236;21/05/1961;0000;;35.2;;8.8;5;24.84;60.5;1.666667;
83236;21/05/1961;1200;0;;15.8;;;;;;
83236;22/05/1961;0000;;33.5;;8.1;4.6;25.44;61.5;1.666667;
83236;22/05/1961;1200;0;;18.4;;;;;;
83236;23/05/1961;0000;;32.6;;8.8;5.1;25.8;59.5;2;
83236;23/05/1961;1200;0;;19.7;;;;;;
83236;24/05/1961;0000;;32.1;;9.9;5.5;23.74;60.5;3;
83236;24/05/1961;1200;0;;18.8;;;;;;
83236;25/05/1961;0000;;31.9;;9.9;4.8;24.02;61.5;2;
83236;25/05/1961;1200;0;;19.6;;;;;;
83236;26/05/1961;0000;;30.8;;7.1;3.9;21.32;69.75;0.666667;
83236;26/05/1961;1200;0;;14.8;;;;;;
83236;27/05/1961;0000;;32.9;;8.2;3.2;23.76;60;1;
83236;27/05/1961;1200;0;;15.7;;;;;;
83236;28/05/1961;0000;;32.1;;4.7;4.5;23.12;71.75;1.666667;
83236;28/05/1961;1200;0;;19.7;;;;;;
83236;29/05/1961;0000;;33.3;;8.1;3;24.04;67.75;1.333333;
83236;29/05/1961;1200;0;;16.9;;;;;;
83236;30/05/1961;0000;;32.5;;8.4;4.7;24.52;53.75;1.333333;
83236;30/05/1961;1200;0;;18.2;;;;;;
83236;31/05/1961;0000;;32.3;;9;5.4;22.84;59.25;2.333333;
83236;31/05/1961;1200;0;;16.3;;;;;;
83236;01/06/1961;0000;;34;;9.2;4.5;23.92;54.75;1.666667;
83236;01/06/1961;1200;0;;14.3;;;;;;
83236;02/06/1961;0000;;32.5;;10;4.8;23.42;58;2.666667;
83236;02/06/1961;1200;0;;15.9;;;;;;
83236;03/06/1961;0000;;32.9;;1;4.9;23.46;60;2.333333;
83236;03/06/1961;1200;0;;15;;;;;;
83236;04/06/1961;0000;;31.8;;8.9;5.3;24.1;63.25;2.333333;
83236;04/06/1961;1200;0;;20.9;;;;;;
83236;05/06/1961;0000;;32.1;;9.4;4.2;22.82;63.25;1.666667;
83236;05/06/1961;1200;0;;15.2;;;;;;
83236;06/06/1961;0000;;31.5;;10;4.6;21.8;62.25;2.333333;
83236;06/06/1961;1200;0;;13.8;;;;;;
83236;07/06/1961;0000;;31.9;;9.7;5.1;21.62;60;2;
83236;07/06/1961;1200;0;;14.3;;;;;;
83236;08/06/1961;0000;;32.6;;9.7;4.7;22.38;56.75;2;
83236;08/06/1961;1200;0;;13.7;;;;;;
83236;09/06/1961;0000;;33.1;;8.9;5.3;23.42;59.25;1.666667;
83236;09/06/1961;1200;0;;15.3;;;;;;
83236;10/06/1961;0000;;32.6;;9.6;4;23.94;54.75;2.333333;
83236;10/06/1961;1200;0;;15.2;;;;;;
83236;11/06/1961;0000;;33.4;;9.7;5.2;24.14;54.25;2;
83236;11/06/1961;1200;0;;14.1;;;;;;
83236;12/06/1961;0000;;33.4;;9.7;4.6;24.62;62.75;1.333333;
83236;12/06/1961;1200;3;;17.9;;;;;;
