--------------------
BDMEP - INMET
--------------------
Estação           : BARRA - BA (OMM: 83179)
Latitude  (graus) : -11.08
Longitude (graus) : -43.16
Altitude  (metros): 401.58
Estação Operante
Inicio de operação: 03/03/1925
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83179;24/03/1977;1200;0;;;;;;;;
83179;25/03/1977;0000;;37.3;;11;10.5;;40.75;3.2;
83179;25/03/1977;1200;0;;;;;;;;
83179;26/03/1977;0000;;36.5;;8.2;11.3;;63.5;1.466667;
83179;26/03/1977;1200;0;;;;;;;;
83179;27/03/1977;0000;;35.1;;9.2;6.4;;46.5;3.6;
83179;27/03/1977;1200;2.2;;;;;;;;
83179;28/03/1977;0000;;36.5;;11;6.6;;46.5;2.133333;
83179;28/03/1977;1200;0;;;;;;;;
83179;29/03/1977;0000;;36.1;;11;6.7;;44.25;1.566667;
83179;29/03/1977;1200;0;;;;;;;;
83179;30/03/1977;0000;;33.5;;8.5;6.5;;75;3.833333;
83179;30/03/1977;1200;4.8;;;;;;;;
83179;31/03/1977;0000;;32.3;;6.3;3.8;;69;3.1;
83179;31/03/1977;1200;0.6;;;;;;;;
83179;01/04/1977;0000;;32.6;;7.3;3.8;;63.5;1.566667;
83179;01/04/1977;1200;0;;;;;;;;
83179;02/04/1977;0000;;30.1;;4.5;8.7;;79;1.9;
83179;02/04/1977;1200;0;;;;;;;;
83179;03/04/1977;0000;;33.3;;8.3;2.5;;75;2.7;
83179;03/04/1977;1200;0;;;;;;;;
83179;04/04/1977;0000;;32.5;;8.9;4.3;;61.5;2.466667;
83179;04/04/1977;1200;3.8;;;;;;;;
83179;05/04/1977;0000;;34.9;;6.4;5.3;;75.25;3.4;
83179;05/04/1977;1200;0;;;;;;;;
83179;06/04/1977;0000;;33.6;;10.4;4.5;;77.25;1.733333;
83179;06/04/1977;1200;1.6;;;;;;;;
83179;07/04/1977;0000;;34.3;;4.7;4.6;;55;3.033333;
83179;07/04/1977;1200;0;;;;;;;;
83179;08/04/1977;0000;;34.1;;9.6;6.1;;61;3.2;
83179;08/04/1977;1200;0;;;;;;;;
83179;09/04/1977;0000;;34.6;;8;8;;55;3.4;
83179;09/04/1977;1200;0;;;;;;;;
83179;10/04/1977;0000;;35.3;;10.2;7.7;;58;1.8;
83179;10/04/1977;1200;0;;;;;;;;
83179;11/04/1977;0000;;35.6;;10.7;6.8;;54.75;2.166667;
83179;11/04/1977;1200;0;;;;;;;;
83179;12/04/1977;0000;;34.9;;10.6;7.3;;51.75;1.7;
83179;12/04/1977;1200;0;;;;;;;;
83179;13/04/1977;0000;;35;;8.4;7.7;;48.75;2.9;
83179;13/04/1977;1200;0;;;;;;;;
83179;14/04/1977;0000;;33.1;;7.1;8.7;;62.25;5.066667;
83179;14/04/1977;1200;0;;;;;;;;
83179;15/04/1977;0000;;34.5;;10.2;7.1;;48.5;3.433333;
83179;15/04/1977;1200;0;;;;;;;;
83179;16/04/1977;0000;;35.1;;11.2;10.3;;51;2.066667;
83179;16/04/1977;1200;0;;;;;;;;
83179;17/04/1977;0000;;36.6;;10.6;7.5;;54.5;2.733333;
83179;17/04/1977;1200;0;;;;;;;;
83179;18/04/1977;0000;;36.3;;10.3;8;;41;2.633333;
83179;18/04/1977;1200;0;;;;;;;;
83179;19/04/1977;0000;;35.5;;10.1;8.9;;47.75;2.466667;
83179;19/04/1977;1200;0;;;;;;;;
83179;20/04/1977;0000;;34.1;;8.6;8.1;;51.75;3.633333;
83179;20/04/1977;1200;0.6;;;;;;;;
83179;21/04/1977;0000;;31.3;;0.2;6.2;;77;4.4;
83179;21/04/1977;1200;0;;;;;;;;
83179;22/04/1977;0000;;33.6;;8.1;3;;64.25;1.933333;
83179;22/04/1977;1200;3;;;;;;;;
83179;23/04/1977;0000;;31.3;;2.5;4.8;;81.5;2.1;
83179;23/04/1977;1200;17.4;;;;;;;;
83179;24/04/1977;0000;;30;;4.4;2.4;;78.25;1.966667;
83179;24/04/1977;1200;0;;;;;;;;
83179;25/04/1977;0000;;32.9;;7.5;2.8;;79.75;2.133333;
83179;25/04/1977;1200;0;;;;;;;;
83179;26/04/1977;0000;;29.7;;2.9;3.4;;84;2.333333;
83179;26/04/1977;1200;18;;;;;;;;
83179;27/04/1977;0000;;28.5;;2.1;2.6;;84;1.866667;
83179;27/04/1977;1200;19.2;;;;;;;;
83179;28/04/1977;0000;;29.4;;2.2;3.1;;76;1.533333;
83179;28/04/1977;1200;0;;;;;;;;
83179;29/04/1977;0000;;30.7;;2.3;2.1;;66;1.7;
83179;29/04/1977;1200;0;;;;;;;;
83179;30/04/1977;0000;;31.3;;6;4.2;;61;1.866667;
83179;30/04/1977;1200;0;;;;;;;;
83179;01/05/1977;0000;;32;;4.9;5.1;;63.75;1.6;
83179;01/05/1977;1200;0;;;;;;;;
83179;02/05/1977;0000;;31.9;;9.3;4.1;;62.25;1.633333;
83179;02/05/1977;1200;0;;;;;;;;
83179;03/05/1977;0000;;32.3;;8.8;3.5;;61.25;1.766667;
83179;03/05/1977;1200;0;;;;;;;;
83179;04/05/1977;0000;;32.3;;9.8;3.9;;55.5;1.233333;
83179;04/05/1977;1200;0;;;;;;;;
83179;05/05/1977;0000;;32.2;;10.2;3.7;;58.25;1.3;
83179;05/05/1977;1200;0;;;;;;;;
83179;06/05/1977;0000;;31.3;;9.1;6.3;;59;1.8;
83179;06/05/1977;1200;0;;;;;;;;
83179;07/05/1977;0000;;31.2;;7.3;5.5;;60.25;2.6;
83179;07/05/1977;1200;0;;;;;;;;
83179;08/05/1977;0000;;30.7;;4.2;7.2;;67.5;1.866667;
83179;08/05/1977;1200;0;;;;;;;;
83179;09/05/1977;0000;;32.5;;8.8;5.3;;58.75;1.9;
83179;09/05/1977;1200;0;;;;;;;;
83179;10/05/1977;0000;;32.3;;10.5;6.9;;59.75;1.766667;
83179;10/05/1977;1200;0;;;;;;;;
83179;11/05/1977;0000;;32.7;;9.8;7.2;;59;1.933333;
83179;11/05/1977;1200;0;;;;;;;;
83179;12/05/1977;0000;;32.3;;0.7;6.5;;62.25;1.366667;
83179;12/05/1977;1200;0;;;;;;;;
83179;13/05/1977;0000;;31.9;;9;5.2;;62.5;2.7;
83179;13/05/1977;1200;0;;;;;;;;
83179;14/05/1977;0000;;31.9;;4.8;5.4;;73;3;
83179;14/05/1977;1200;0;;;;;;;;
83179;15/05/1977;0000;;32.8;;6.9;4.2;;65.25;1.533333;
83179;15/05/1977;1200;0;;;;;;;;
83179;16/05/1977;0000;;33.3;;10.2;6;;60;2.1;
83179;16/05/1977;1200;0;;;;;;;;
83179;17/05/1977;0000;;25.5;;0.2;5.3;;93.5;1.233333;
83179;17/05/1977;1200;6.2;;;;;;;;
83179;18/05/1977;0000;;;;1.7;0.9;;79;3.8;
83179;18/05/1977;1200;0;;;;;;;;
83179;19/05/1977;0000;;;;0.3;3.9;;88.25;1.033333;
83179;19/05/1977;1200;5;;;;;;;;
83179;20/05/1977;0000;;;;8.1;1.8;;68.5;2.433333;
83179;20/05/1977;1200;0;;;;;;;;
83179;21/05/1977;0000;;;;8.2;4.1;;65.25;2.666667;
83179;21/05/1977;1200;0;;;;;;;;
83179;22/05/1977;0000;;;;10.3;7.1;;59;1.933333;
83179;22/05/1977;1200;0;;;;;;;;
83179;23/05/1977;0000;;;;8.9;2.1;;62.25;1.566667;
83179;23/05/1977;1200;0;;;;;;;;
83179;24/05/1977;0000;;;;8.7;4.6;;60;1.866667;
83179;24/05/1977;1200;0;;;;;;;;
83179;25/05/1977;0000;;;;9.6;5;;59.75;2.1;
83179;25/05/1977;1200;0;;;;;;;;
83179;26/05/1977;0000;;;;7.6;7.1;;56.25;2.2;
83179;26/05/1977;1200;0;;;;;;;;
83179;27/05/1977;0000;;;;3.2;6.2;;61;2.566667;
83179;27/05/1977;1200;0;;;;;;;;
83179;28/05/1977;0000;;;;7;7.7;;55.25;2.966667;
83179;28/05/1977;1200;0;;;;;;;;
83179;29/05/1977;0000;;;;7.6;8.3;;56.25;3.733333;
83179;29/05/1977;1200;0;;;;;;;;
83179;30/05/1977;0000;;;;8.2;7.9;;59;0.933333;
83179;30/05/1977;1200;0;;;;;;;;
83179;31/05/1977;0000;;;;10.1;4.8;;54.75;1.1;
83179;31/05/1977;1200;0;;;;;;;;
