--------------------
BDMEP - INMET
--------------------
Estação           : CARACOL - PI (OMM: 82976)
Latitude  (graus) : -9.28
Longitude (graus) : -43.33
Altitude  (metros): 522.77
Estação Operante
Inicio de operação: 03/10/1975
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Umidade Relativa Media;Velocidade do Vento Media;
82976;25/04/2004;1200;0;;19;;;;;
82976;26/04/2004;0000;;31.2;;4.8;9.5;78.25;0.833333;
82976;26/04/2004;1200;0.3;;21.2;;;;;
82976;27/04/2004;0000;;28.4;;1.5;;89.75;1.966667;
82976;27/04/2004;1200;9.4;;20.4;;;;;
82976;28/04/2004;0000;;31.2;;7.6;4;84.5;1.2;
82976;28/04/2004;1200;0;;19.4;;;;;
82976;29/04/2004;0000;;29.6;;3.7;6.7;85.25;2.2;
82976;29/04/2004;1200;0;;20;;;;;
82976;30/04/2004;0000;;31.4;;9.4;6.8;79;2;
82976;30/04/2004;1200;0;;19.2;;;;;
82976;01/05/2004;0000;;31.1;;9.4;5.8;76.75;1.633333;
82976;01/05/2004;1200;0;;19;;;;;
82976;02/05/2004;0000;;31.6;;8.1;6.4;70.75;2.6;
82976;02/05/2004;1200;0;;18;;;;;
82976;03/05/2004;0000;;30.6;;10.9;10.8;68.75;3.733333;
82976;03/05/2004;1200;0;;19;;;;;
82976;04/05/2004;0000;;31.6;;10.4;8;72.75;1.933333;
82976;04/05/2004;1200;0;;17.8;;;;;
82976;05/05/2004;0000;;32.6;;9.2;7;70.5;1.566667;
82976;05/05/2004;1200;0;;17.8;;;;;
82976;06/05/2004;0000;;31;;10.8;7;73.25;3.133333;
82976;06/05/2004;1200;0;;20.2;;;;;
82976;07/05/2004;0000;;32;;10.6;9.3;73;3.066667;
82976;07/05/2004;1200;0;;18.4;;;;;
82976;08/05/2004;0000;;32.8;;10.5;6.2;70.75;1.166667;
82976;08/05/2004;1200;0;;17.8;;;;;
82976;09/05/2004;0000;;33;;9.8;7;68;1.233333;
82976;09/05/2004;1200;0;;17.6;;;;;
82976;10/05/2004;0000;;33.6;;10.9;10.5;61.25;1.233333;
82976;10/05/2004;1200;0;;16.4;;;;;
82976;11/05/2004;0000;;33;;10.8;;68.25;2.1;
82976;11/05/2004;1200;0;;15;;;;;
82976;12/05/2004;0000;;32.6;;6.8;11.5;65.75;1.533333;
82976;12/05/2004;1200;0;;15.6;;;;;
82976;13/05/2004;0000;;31;;6;;78.25;2.966667;
82976;13/05/2004;1200;0;;20.4;;;;;
82976;14/05/2004;0000;;32.4;;7.4;9;75.25;1.5;
82976;14/05/2004;1200;0;;21.2;;;;;
82976;15/05/2004;0000;;33.6;;9.5;11.6;72;3.366667;
82976;15/05/2004;1200;0;;20.2;;;;;
82976;16/05/2004;0000;;32.8;;7.6;9.4;69.5;2.266667;
82976;16/05/2004;1200;0;;19;;;;;
82976;17/05/2004;0000;;33.4;;10.2;7.5;59;2;
82976;17/05/2004;1200;0;;19;;;;;
82976;18/05/2004;0000;;31.8;;7.9;8;68.75;1.933333;
82976;18/05/2004;1200;0;;18.8;;;;;
82976;19/05/2004;0000;;32;;9.1;8;59;3.766667;
82976;19/05/2004;1200;0;;16.6;;;;;
82976;20/05/2004;0000;;31.6;;8.6;5;69.25;1.833333;
82976;20/05/2004;1200;0;;16.2;;;;;
82976;21/05/2004;0000;;32;;10.7;8.8;63.5;2.666667;
82976;21/05/2004;1200;0;;16;;;;;
82976;22/05/2004;0000;;31.8;;8.3;9;63.5;3.3;
82976;22/05/2004;1200;0;;16.2;;;;;
82976;23/05/2004;0000;;31.2;;9;11.5;75;1.433333;
82976;23/05/2004;1200;0;;21;;;;;
82976;24/05/2004;0000;;30.4;;6.8;7.5;69.25;2.366667;
82976;24/05/2004;1200;0;;18.6;;;;;
82976;25/05/2004;0000;;31.6;;9.7;7.8;67.25;2.366667;
82976;25/05/2004;1200;0;;16;;;;;
82976;26/05/2004;0000;;34.2;;7.5;6;64.5;1.233333;
82976;26/05/2004;1200;0;;19.8;;;;;
82976;27/05/2004;0000;;34;;9.1;8.2;58.5;2;
82976;27/05/2004;1200;0;;16.8;;;;;
82976;28/05/2004;0000;;34.2;;10.7;7.5;54.5;1.866667;
82976;28/05/2004;1200;0;;16.2;;;;;
82976;29/05/2004;0000;;32.6;;9.6;9;72.25;2;
82976;29/05/2004;1200;0;;16.8;;;;;
82976;30/05/2004;0000;;31.4;;9.3;13;64.25;3.5;
82976;30/05/2004;1200;0;;18.4;;;;;
82976;31/05/2004;0000;;32;;8.1;7.7;62.5;2.3;
82976;31/05/2004;1200;0;;19.8;;;;;
82976;01/06/2004;0000;;32.8;;9.4;8.6;60;2.1;
82976;01/06/2004;1200;0;;15;;;;;
82976;02/06/2004;0000;;31;;8;5.6;70.5;3.1;
82976;02/06/2004;1200;0;;20;;;;;
82976;03/06/2004;0000;;32.2;;8.9;7;64.5;2.3;
82976;03/06/2004;1200;0;;18.4;;;;;
82976;04/06/2004;0000;;33.4;;9.5;9.5;67;2.333333;
82976;04/06/2004;1200;0;;19;;;;;
82976;05/06/2004;0000;;32.6;;9.4;9;64;1.566667;
82976;05/06/2004;1200;0;;18.6;;;;;
82976;06/06/2004;0000;;31.6;;6.9;11;66.5;2.766667;
82976;06/06/2004;1200;0;;17.2;;;;;
82976;07/06/2004;0000;;31.8;;8.1;9.5;67;1.933333;
82976;07/06/2004;1200;0;;19.6;;;;;
82976;08/06/2004;0000;;30;;9.3;13;71.75;4.6;
82976;08/06/2004;1200;0;;18.4;;;;;
82976;09/06/2004;0000;;31.2;;10.6;8;53.25;2.666667;
82976;09/06/2004;1200;0;;17.2;;;;;
82976;10/06/2004;0000;;30.6;;9.3;8.7;59.5;2.833333;
82976;10/06/2004;1200;0;;15;;;;;
82976;11/06/2004;0000;;29.8;;9.1;8;62;3.1;
82976;11/06/2004;1200;1;;17.8;;;;;
82976;12/06/2004;0000;;31.2;;10.3;8.5;58.75;1.8;
82976;12/06/2004;1200;0;;14;;;;;
82976;13/06/2004;0000;;31.2;;10.1;1.5;62.75;1.566667;
82976;13/06/2004;1200;0;;13.6;;;;;
82976;14/06/2004;0000;;32;;10.4;1.5;59.75;3.333333;
82976;14/06/2004;1200;0;;13.4;;;;;
82976;15/06/2004;0000;;31.6;;9.4;5.5;61;2.366667;
82976;15/06/2004;1200;0;;17.2;;;;;
82976;16/06/2004;0000;;31.6;;9.5;2.5;62.5;2.866667;
82976;16/06/2004;1200;0;;16;;;;;
82976;17/06/2004;0000;;31.4;;9.6;3;61.25;2.866667;
82976;17/06/2004;1200;0;;18.4;;;;;
82976;18/06/2004;0000;;31;;10.1;1.5;57.25;2.433333;
82976;18/06/2004;1200;0;;17.2;;;;;
82976;19/06/2004;0000;;30.8;;2.2;1.5;59.25;2.6;
82976;19/06/2004;1200;0;;17.2;;;;;
82976;20/06/2004;0000;;30.4;;8.2;2;58.75;3.833333;
82976;20/06/2004;1200;0;;19;;;;;
82976;21/06/2004;0000;;29.8;;8.7;9;62.25;2.366667;
82976;21/06/2004;1200;0;;17.4;;;;;
82976;22/06/2004;0000;;30.6;;9.7;10.5;58.5;1.066667;
82976;22/06/2004;1200;0;;15.8;;;;;
82976;23/06/2004;0000;;30.6;;9.9;7;58.5;1.5;
82976;23/06/2004;1200;0;;14.2;;;;;
82976;24/06/2004;0000;;30.8;;10.5;9.5;63.75;3.433333;
82976;24/06/2004;1200;0;;13.8;;;;;
82976;25/06/2004;0000;;31.6;;10.1;7;60.5;1.5;
82976;25/06/2004;1200;0;;15;;;;;
82976;26/06/2004;0000;;32;;10.1;9;58;2.666667;
82976;26/06/2004;1200;0;;16;;;;;
82976;27/06/2004;0000;;31;;7.8;8;65;2.633333;
82976;27/06/2004;1200;0;;18.8;;;;;
82976;28/06/2004;0000;;31;;10.4;10.9;62.5;3.666667;
82976;28/06/2004;1200;0;;19;;;;;
82976;29/06/2004;0000;;30.4;;7.7;4;55.25;2.433333;
82976;29/06/2004;1200;0;;18.2;;;;;
82976;30/06/2004;0000;;30.2;;10.1;6.6;61.5;3.3;
82976;30/06/2004;1200;0;;17.2;;;;;
82976;01/07/2004;0000;;31.6;;10.1;9.5;58.25;2.1;
82976;01/07/2004;1200;0;;20.4;;;;;
82976;02/07/2004;0000;;31;;10.6;9;59.5;1.666667;
82976;02/07/2004;1200;0;;15;;;;;
82976;03/07/2004;0000;;31;;10.5;7.2;56.5;3.3;
82976;03/07/2004;1200;0;;17.4;;;;;
82976;04/07/2004;0000;;30.8;;8.9;10;60;4.3;
82976;04/07/2004;1200;0;;16.8;;;;;
82976;05/07/2004;0000;;32.4;;9.8;9.5;61.5;1.5;
82976;05/07/2004;1200;0;;19.8;;;;;
82976;06/07/2004;0000;;32;;8.3;8.5;62.5;1.766667;
82976;06/07/2004;1200;0;;19.2;;;;;
82976;07/07/2004;0000;;31.4;;7.5;8;67.25;1.933333;
82976;07/07/2004;1200;0;;17.8;;;;;
82976;08/07/2004;0000;;32.4;;10.2;8;61.75;1.566667;
82976;08/07/2004;1200;0;;16.2;;;;;
82976;09/07/2004;0000;;33.2;;10.3;9.5;61.75;2.333333;
82976;09/07/2004;1200;0;;18;;;;;
82976;10/07/2004;0000;;32.6;;10.3;8;63.25;2.4;
82976;10/07/2004;1200;0;;16.8;;;;;
82976;11/07/2004;0000;;33.6;;10.2;8.5;58.5;1.566667;
82976;11/07/2004;1200;0;;15.6;;;;;
82976;12/07/2004;0000;;31.8;;10;11.8;55.25;4.866667;
82976;12/07/2004;1200;0;;19.2;;;;;
82976;13/07/2004;0000;;30.4;;10.7;9.5;63;2.933333;
82976;13/07/2004;1200;0;;17.4;;;;;
82976;14/07/2004;0000;;30;;10;;65;4.533333;
82976;14/07/2004;1200;0;;17;;;;;
82976;15/07/2004;0000;;30.6;;10.3;9.5;64.25;2.6;
82976;15/07/2004;1200;0;;17.8;;;;;
82976;16/07/2004;0000;;31.6;;10.5;11.8;60.25;2.533333;
82976;16/07/2004;1200;0;;15.4;;;;;
82976;17/07/2004;0000;;31.2;;9;7.5;62;1.933333;
82976;17/07/2004;1200;0;;15.8;;;;;
82976;18/07/2004;0000;;30;;7;9;53.5;2.3;
82976;18/07/2004;1200;0;;15;;;;;
82976;19/07/2004;0000;;31.8;;10.7;6;60.5;1.933333;
82976;19/07/2004;1200;0;;17.8;;;;;
82976;20/07/2004;0000;;32.6;;10.8;7;57.75;2.466667;
82976;20/07/2004;1200;0;;16.8;;;;;
82976;21/07/2004;0000;;32.4;;10.6;7.5;62.5;1.933333;
82976;21/07/2004;1200;0;;14.2;;;;;
82976;22/07/2004;0000;;30;;7.2;9.6;62.5;3;
82976;22/07/2004;1200;0;;19;;;;;
82976;23/07/2004;0000;;29.8;;10.7;10;58.5;3;
82976;23/07/2004;1200;0;;14.8;;;;;
82976;24/07/2004;0000;;29;;10.4;12;62;3.233333;
82976;24/07/2004;1200;0;;15;;;;;
82976;25/07/2004;0000;;29.2;;10.7;9;60.5;2.533333;
82976;25/07/2004;1200;0;;15.4;;;;;
82976;26/07/2004;0000;;29.4;;10.7;8.5;64.25;2.866667;
82976;26/07/2004;1200;0;;15.8;;;;;
82976;27/07/2004;0000;;29.4;;10.7;10.5;59.5;3.433333;
82976;27/07/2004;1200;0;;15.8;;;;;
82976;28/07/2004;0000;;35.2;;9.8;12;50;3.704813;
82976;28/07/2004;1200;0;;15.6;;;;;
82976;29/07/2004;0000;;29.4;;10.8;10.5;59.75;2;
82976;29/07/2004;1200;0;;15.2;;;;;
82976;30/07/2004;0000;;27;;0.4;9.4;70;3.833333;
82976;30/07/2004;1200;0;;19;;;;;
82976;31/07/2004;0000;;31.8;;10.1;9;59.5;2;
82976;31/07/2004;1200;0;;14.8;;;;;
82976;01/08/2004;0000;;31.8;;5.8;8.5;62;3;
82976;01/08/2004;1200;0;;16;;;;;
82976;02/08/2004;0000;;31.6;;10.8;9;61;3;
82976;02/08/2004;1200;0;;17.8;;;;;
82976;03/08/2004;0000;;31.8;;10.7;10;55.75;1.933333;
82976;03/08/2004;1200;0;;17.4;;;;;
82976;04/08/2004;0000;;31.6;;10.7;10;53.25;2.866667;
82976;04/08/2004;1200;0;;16.2;;;;;
82976;05/08/2004;0000;;31;;10.2;10;55.5;2.1;
82976;05/08/2004;1200;0;;17.2;;;;;
82976;06/08/2004;0000;;31.4;;10.1;9;60;2.366667;
82976;06/08/2004;1200;0;;16.6;;;;;
82976;07/08/2004;0000;;31.8;;9.6;10.5;57;2;
82976;07/08/2004;1200;0;;15.4;;;;;
82976;08/08/2004;0000;;32.8;;10.7;9;56.75;2;
82976;08/08/2004;1200;0;;15.8;;;;;
82976;09/08/2004;0000;;33.4;;10.6;9.5;57.5;1.933333;
82976;09/08/2004;1200;0;;15.8;;;;;
82976;10/08/2004;0000;;31.8;;10.7;11.5;55.75;3.866667;
82976;10/08/2004;1200;0;;18.2;;;;;
82976;11/08/2004;0000;;31.2;;8.4;8;57.75;2;
82976;11/08/2004;1200;0;;17.6;;;;;
82976;12/08/2004;0000;;31.6;;10.8;9;57.25;1.233333;
82976;12/08/2004;1200;0;;16.4;;;;;
82976;13/08/2004;0000;;30.4;;10.5;9.5;57.75;2.533333;
82976;13/08/2004;1200;0;;15.4;;;;;
82976;14/08/2004;0000;;28.6;;10;9;59;1.933333;
82976;14/08/2004;1200;0;;15.4;;;;;
82976;15/08/2004;0000;;31.2;;11;10;61.25;1.933333;
82976;15/08/2004;1200;0;;12;;;;;
82976;16/08/2004;0000;;31.8;;10.7;9.5;55.25;1.933333;
82976;16/08/2004;1200;0;;16.2;;;;;
82976;17/08/2004;0000;;31.8;;9.8;9;54.75;1.5;
82976;17/08/2004;1200;0;;14.6;;;;;
82976;18/08/2004;0000;;32.6;;10.6;10;54.5;2.233333;
82976;18/08/2004;1200;0;;15.2;;;;;
82976;19/08/2004;0000;;34.6;;10.9;9.5;49;1.5;
82976;19/08/2004;1200;0;;15.8;;;;;
82976;20/08/2004;0000;;32.6;;10.8;9.5;53.25;2.366667;
82976;20/08/2004;1200;0;;19.2;;;;;
82976;21/08/2004;0000;;32.8;;10.8;9.5;55;1.933333;
82976;21/08/2004;1200;0;;18.2;;;;;
82976;22/08/2004;0000;;32.8;;10.6;10.5;54;1.6;
82976;22/08/2004;1200;0;;18.2;;;;;
82976;23/08/2004;0000;;34.2;;10.6;9;51;1.933333;
82976;23/08/2004;1200;0;;19.2;;;;;
82976;24/08/2004;0000;;35.4;;9.8;9;49.75;2.166667;
82976;24/08/2004;1200;0;;19.8;;;;;
82976;25/08/2004;0000;;33.6;;7.8;10.5;53.5;2.233333;
82976;25/08/2004;1200;0;;23.2;;;;;
82976;26/08/2004;0000;;33.2;;10.8;11;51.75;2.1;
82976;26/08/2004;1200;0;;18.6;;;;;
82976;27/08/2004;0000;;35.4;;10.9;10.5;51.5;1.833333;
82976;27/08/2004;1200;0;;15.2;;;;;
82976;28/08/2004;0000;;35.2;;10.2;9;52.25;1.166667;
82976;28/08/2004;1200;0;;18.4;;;;;
82976;29/08/2004;0000;;36.8;;10.9;9;41.25;1.8;
82976;29/08/2004;1200;0;;18.2;;;;;
82976;30/08/2004;0000;;36.2;;9.7;9.5;54;1.933333;
82976;30/08/2004;1200;0;;22.2;;;;;
82976;31/08/2004;0000;;33;;6.3;5;58.5;3.533333;
82976;31/08/2004;1200;0;;21.6;;;;;
82976;01/09/2004;0000;;31.8;;9.3;3.5;51.5;2.766667;
82976;01/09/2004;1200;0;;20.2;;;;;
82976;02/09/2004;0000;;32;;10.5;2.5;52.75;3.2;
82976;02/09/2004;1200;0;;19.2;;;;;
82976;03/09/2004;0000;;32.6;;10.9;3;53;2.166667;
82976;03/09/2004;1200;0;;18.6;;;;;
82976;04/09/2004;0000;;33.8;;10.9;3.5;48;2.6;
82976;04/09/2004;1200;0;;14;;;;;
82976;05/09/2004;0000;;33;;10.9;10.5;41;2.433333;
82976;05/09/2004;1200;0;;14.2;;;;;
82976;06/09/2004;0000;;32.6;;9.5;16;50.75;2.566667;
82976;06/09/2004;1200;0;;14;;;;;
82976;07/09/2004;0000;;32.4;;10.5;10.5;51.75;2.533333;
82976;07/09/2004;1200;0;;15.4;;;;;
82976;08/09/2004;0000;;32.4;;10.8;11.8;49.75;3.166667;
82976;08/09/2004;1200;0;;16;;;;;
82976;09/09/2004;0000;;32.4;;10.8;11.5;55.75;3;
82976;09/09/2004;1200;0;;16.8;;;;;
82976;10/09/2004;0000;;33;;10.6;13.2;55.25;3.333333;
82976;10/09/2004;1200;0;;16.8;;;;;
82976;11/09/2004;0000;;33.4;;9.6;12.1;57.75;2.933333;
82976;11/09/2004;1200;0;;20;;;;;
82976;12/09/2004;0000;;32.6;;8.5;7;52.75;1.933333;
82976;12/09/2004;1200;0;;19.6;;;;;
82976;13/09/2004;0000;;32.4;;10.8;10.4;48.5;3.333333;
82976;13/09/2004;1200;0;;20;;;;;
82976;14/09/2004;0000;;33.2;;10.6;12.5;57;2.966667;
82976;14/09/2004;1200;0;;16.6;;;;;
82976;15/09/2004;0000;;33.2;;10.8;8;50;2.433333;
82976;15/09/2004;1200;0;;15.8;;;;;
82976;16/09/2004;0000;;34.6;;10.9;9;51;2.1;
82976;16/09/2004;1200;0;;16.8;;;;;
82976;17/09/2004;0000;;34.6;;10.4;11.5;47;2.166667;
82976;17/09/2004;1200;0;;15.8;;;;;
82976;18/09/2004;0000;;34.6;;10.6;18;55;4.533333;
82976;18/09/2004;1200;0;;19.2;;;;;
82976;19/09/2004;0000;;34.2;;10.3;14;47;2.666667;
82976;19/09/2004;1200;0;;19.8;;;;;
82976;20/09/2004;0000;;34;;9.8;15.5;57;3.966667;
82976;20/09/2004;1200;0;;19.2;;;;;
82976;21/09/2004;0000;;34.6;;11;16.8;52;2.766667;
82976;21/09/2004;1200;0;;17.2;;;;;
82976;22/09/2004;0000;;34.2;;10.7;12;55.25;2.666667;
82976;22/09/2004;1200;0;;17.8;;;;;
82976;23/09/2004;0000;;34.4;;10.6;13.5;56.5;2.266667;
82976;23/09/2004;1200;0;;20.4;;;;;
82976;24/09/2004;0000;;35;;11.1;16;52;2.766667;
82976;24/09/2004;1200;0;;20.2;;;;;
82976;25/09/2004;0000;;34.2;;11.1;13.5;50.5;1.933333;
82976;25/09/2004;1200;0;;19.2;;;;;
82976;26/09/2004;0000;;33;;8.2;16;54;3.9;
82976;26/09/2004;1200;0;;18;;;;;
82976;27/09/2004;0000;;35.2;;10.9;13.1;52.5;1.833333;
82976;27/09/2004;1200;0;;19.8;;;;;
82976;28/09/2004;0000;;35.4;;10.8;13;54.75;2.5;
82976;28/09/2004;1200;0;;20.4;;;;;
82976;29/09/2004;0000;;35.4;;10.9;9.5;55.5;2.366667;
82976;29/09/2004;1200;0;;19.8;;;;;
82976;30/09/2004;0000;;35.4;;10.7;13;44;3;
82976;30/09/2004;1200;0;;19.2;;;;;
82976;01/10/2004;0000;;34.2;;10.9;13.5;54.75;2.166667;
82976;01/10/2004;1200;0;;20.4;;;;;
82976;02/10/2004;0000;;35;;10.4;13.3;52.75;2.533333;
82976;02/10/2004;1200;0;;16.2;;;;;
82976;03/10/2004;0000;;36.6;;11;11;53;2.533333;
82976;03/10/2004;1200;0;;19.2;;;;;
82976;04/10/2004;0000;;36.8;;9.8;7;66;1;
82976;04/10/2004;1200;0;;22.4;;;;;
82976;05/10/2004;0000;;35.2;;10.3;11;62.75;2;
82976;05/10/2004;1200;9.9;;23.2;;;;;
82976;06/10/2004;0000;;33.6;;4.7;14.7;68.5;2.2;
82976;06/10/2004;1200;0;;23;;;;;
82976;07/10/2004;0000;;31.4;;1.4;6;83.75;1;
82976;07/10/2004;1200;0.5;;22.6;;;;;
82976;08/10/2004;0000;;33.8;;6.3;8;67.75;2.2;
82976;08/10/2004;1200;1.8;;21.2;;;;;
82976;09/10/2004;0000;;32.6;;8.8;7;58.25;2.833333;
82976;09/10/2004;1200;2.9;;20.8;;;;;
82976;10/10/2004;0000;;35;;10.8;6;53;2.766667;
82976;10/10/2004;1200;0;;20.4;;;;;
82976;11/10/2004;0000;;36.2;;10.8;3;45.75;2.433333;
82976;11/10/2004;1200;0;;18.2;;;;;
82976;12/10/2004;0000;;35.6;;11.1;4;42.5;3.333333;
82976;12/10/2004;1200;0;;20;;;;;
82976;13/10/2004;0000;;35.8;;11.2;4;43.25;1.933333;
82976;13/10/2004;1200;0;;20.4;;;;;
82976;14/10/2004;0000;;36.8;;10.9;3;38.75;1.566667;
82976;14/10/2004;1200;0;;16.2;;;;;
82976;15/10/2004;0000;;36;;10.9;3.1;46.5;4.533333;
82976;15/10/2004;1200;0;;19.2;;;;;
82976;16/10/2004;0000;;35;;11.2;2.8;50;3.2;
82976;16/10/2004;1200;0;;21;;;;;
82976;17/10/2004;0000;;35.4;;10.8;2;50.5;2.166667;
82976;17/10/2004;1200;0;;20.6;;;;;
82976;18/10/2004;0000;;36.4;;9.9;1.2;43.75;2.533333;
82976;18/10/2004;1200;0;;21;;;;;
82976;19/10/2004;0000;;35.4;;11;1.4;50.25;2;
82976;19/10/2004;1200;0;;20.8;;;;;
82976;20/10/2004;0000;;36;;8.9;0.7;50.75;3.2;
82976;20/10/2004;1200;0;;21;;;;;
82976;21/10/2004;0000;;34.2;;9.7;3;52.25;3.1;
82976;21/10/2004;1200;0;;22.4;;;;;
82976;22/10/2004;0000;;36;;10.7;3.2;48;3.2;
82976;22/10/2004;1200;0;;19;;;;;
82976;23/10/2004;0000;;35.4;;11.4;3;50.25;3;
82976;23/10/2004;1200;0;;21.4;;;;;
82976;24/10/2004;0000;;36;;11;3;49.25;1.366667;
82976;24/10/2004;1200;0;;20.6;;;;;
82976;25/10/2004;0000;;35.4;;7.5;5;44.5;1.766667;
82976;25/10/2004;1200;0;;21.4;;;;;
82976;26/10/2004;0000;;31;;0.8;11.7;84.5;1.633333;
82976;26/10/2004;1200;7.9;;21;;;;;
82976;27/10/2004;0000;;31.4;;2.7;4;65;1.1;
82976;27/10/2004;1200;0;;19.6;;;;;
82976;28/10/2004;0000;;34.2;;6;7.3;64.75;2.1;
82976;28/10/2004;1200;0;;20.4;;;;;
82976;29/10/2004;0000;;32.8;;10.1;3;56.25;2.5;
82976;29/10/2004;1200;0;;19.8;;;;;
82976;30/10/2004;0000;;34.8;;10.9;13;43.25;2.7;
82976;30/10/2004;1200;0;;20.2;;;;;
82976;31/10/2004;0000;;34.2;;10.8;4;47.25;1.933333;
82976;31/10/2004;1200;0;;17.6;;;;;
82976;01/11/2004;0000;;35.6;;11;2.5;51.75;2.433333;
82976;01/11/2004;1200;0;;19;;;;;
82976;02/11/2004;0000;;35.4;;11.4;2.5;47.5;3.866667;
82976;02/11/2004;1200;0;;20;;;;;
82976;03/11/2004;0000;;34.2;;11.5;6.5;45.25;3;
82976;03/11/2004;1200;0;;19.4;;;;;
82976;04/11/2004;0000;;35;;11.5;7.1;47;3.633333;
82976;04/11/2004;1200;0;;19;;;;;
82976;05/11/2004;0000;;35.8;;10.9;3;48;2.566667;
82976;05/11/2004;1200;0;;19.4;;;;;
82976;06/11/2004;0000;;36;;11.6;3;48.75;3.633333;
82976;06/11/2004;1200;0;;20.6;;;;;
82976;07/11/2004;0000;;36;;10.5;1;43.25;4.4;
82976;07/11/2004;1200;0;;20;;;;;
82976;08/11/2004;0000;;35.4;;11.3;6;45.75;2.933333;
82976;08/11/2004;1200;0;;19.8;;;;;
82976;09/11/2004;0000;;34.6;;10.9;9.4;44.5;2.5;
82976;09/11/2004;1200;0;;22;;;;;
82976;10/11/2004;0000;;34.4;;11.8;12;41.5;2.366667;
82976;10/11/2004;1200;0;;19.8;;;;;
82976;11/11/2004;0000;;35.6;;10.7;12;48.25;3.3;
82976;11/11/2004;1200;0;;19;;;;;
82976;12/11/2004;0000;;37.2;;6.6;11.5;44.25;2.233333;
82976;12/11/2004;1200;0;;22;;;;;
82976;13/11/2004;0000;;37.8;;11.4;9.5;42;2.3;
82976;13/11/2004;1200;0;;25;;;;;
82976;14/11/2004;0000;;37.4;;10.1;6.1;40.75;3.266667;
82976;14/11/2004;1200;0;;23;;;;;
82976;15/11/2004;0000;;35.6;;10.6;18;42;2.333333;
82976;15/11/2004;1200;0;;24;;;;;
82976;16/11/2004;0000;;36.2;;11;12.5;40;2.866667;
82976;16/11/2004;1200;0;;18.6;;;;;
82976;17/11/2004;0000;;37;;10.9;15;41;3.566667;
82976;17/11/2004;1200;0;;19;;;;;
82976;18/11/2004;0000;;37.2;;11.4;12.5;42;2.166667;
82976;18/11/2004;1200;0;;18.4;;;;;
82976;19/11/2004;0000;;35.6;;2.4;15;54.75;3.1;
82976;19/11/2004;1200;0;;23.8;;;;;
82976;20/11/2004;0000;;32.2;;1.6;8;87.5;1.666667;
82976;20/11/2004;1200;0;;21.8;;;;;
82976;21/11/2004;0000;;25.6;;0;1.1;94.75;1.233333;
82976;21/11/2004;1200;23.4;;20;;;;;
82976;22/11/2004;0000;;29.8;;0.8;2;82.25;2.3;
82976;22/11/2004;1200;41.3;;19.2;;;;;
82976;23/11/2004;0000;;27.6;;1.1;2.4;89.75;2.7;
82976;23/11/2004;1200;4.4;;20;;;;;
82976;24/11/2004;0000;;32;;8.1;1.5;70.5;2.433333;
82976;24/11/2004;1200;0.4;;19.2;;;;;
82976;25/11/2004;0000;;28;;0;7.2;72.25;2.833333;
82976;25/11/2004;1200;0;;20.6;;;;;
82976;26/11/2004;0000;;29;;0;5.3;79.75;2.233333;
82976;26/11/2004;1200;0;;21.6;;;;;
82976;27/11/2004;0000;;28.4;;1.3;4;88.75;1.233333;
82976;27/11/2004;1200;0;;20.8;;;;;
82976;28/11/2004;0000;;31;;2.9;2;73.75;1;
82976;28/11/2004;1200;1;;20.8;;;;;
82976;29/11/2004;0000;;33.2;;6.8;4.8;77.25;2.433333;
82976;29/11/2004;1200;0;;20.6;;;;;
82976;30/11/2004;0000;;35.2;;9.9;1;66.5;0.866667;
82976;30/11/2004;1200;10;;20.8;;;;;
82976;01/12/2004;0000;;32.6;;5.3;1;73.25;2.566667;
82976;01/12/2004;1200;0.3;;22;;;;;
82976;02/12/2004;0000;;32.8;;5.8;1;67.75;2.1;
82976;02/12/2004;1200;0;;20.8;;;;;
82976;03/12/2004;0000;;33;;11.8;1;58;2.866667;
82976;03/12/2004;1200;0;;17.8;;;;;
82976;04/12/2004;0000;;32.4;;11.6;1.7;61.5;3.633333;
82976;04/12/2004;1200;0;;19.2;;;;;
82976;05/12/2004;0000;;35;;11.8;1.5;49;1.933333;
82976;05/12/2004;1200;0;;19;;;;;
82976;06/12/2004;0000;;34.8;;10.4;2.5;51.75;1.166667;
82976;06/12/2004;1200;0;;16.8;;;;;
82976;07/12/2004;0000;;35;;10.4;2.6;56.5;2;
82976;07/12/2004;1200;0;;20.2;;;;;
82976;08/12/2004;0000;;34.2;;11.5;4.2;54;2.233333;
82976;08/12/2004;1200;0;;19.8;;;;;
82976;09/12/2004;0000;;35;;11.8;4.2;50.25;3.166667;
82976;09/12/2004;1200;0;;19.6;;;;;
82976;10/12/2004;0000;;35.8;;8.9;9;58.5;1.233333;
82976;10/12/2004;1200;0;;21.2;;;;;
82976;11/12/2004;0000;;27.8;;0;5.3;95.25;1.5;
82976;11/12/2004;1200;2.3;;20.2;;;;;
82976;12/12/2004;0000;;32.6;;1.6;1;74.25;1.233333;
82976;12/12/2004;1200;2.1;;19.6;;;;;
82976;13/12/2004;0000;;31.4;;5.5;0.7;64;3.1;
